LATITUDE,LONGITUDE,SITE_CLASS,VS30
-33.155,151.617,B,560
-33.157,151.617,B,560
-33.159,151.617,B,560
-33.161,151.617,B,560
-33.163,151.617,B,560
-33.165,151.617,B,560
-33.167,151.617,B,560
-33.169,151.617,B,560
-33.171,151.617,B,560
-33.173,151.617,B,560
-33.175,151.617,B,560
-33.177,151.617,B,560
-33.179,151.617,B,560
-33.181,151.617,B,560
-33.187,151.617,B,560
-33.189,151.617,B,560
-33.191,151.617,B,560
-33.193,151.617,B,560
-33.195,151.617,B,560
-33.197,151.617,B,560
-33.199,151.617,B,560
-32.801,151.615,B,560
-32.803,151.615,B,560
-32.805,151.615,B,560
-32.807,151.615,B,560
-32.809,151.615,B,560
-32.811,151.615,B,560
-32.813,151.615,B,560
-32.815,151.615,B,560
-32.817,151.615,B,560
-32.819,151.615,B,560
-32.821,151.615,B,560
-32.823,151.615,B,560
-32.825,151.615,B,560
-32.827,151.615,B,560
-32.829,151.615,B,560
-32.831,151.615,B,560
-32.833,151.615,B,560
-32.835,151.615,B,560
-32.837,151.615,B,560
-32.839,151.615,B,560
-32.841,151.615,B,560
-32.843,151.615,B,560
-32.845,151.615,B,560
-32.847,151.615,B,560
-32.849,151.615,B,560
-32.859,151.615,B,560
-32.861,151.615,B,560
-32.863,151.615,B,560
-32.865,151.615,B,560
-32.867,151.615,B,560
-32.869,151.615,B,560
-32.871,151.615,B,560
-32.873,151.615,B,560
-32.875,151.615,B,560
-32.877,151.615,B,560
-32.879,151.615,B,560
-32.881,151.615,B,560
-32.883,151.615,B,560
-32.885,151.615,B,560
-32.887,151.615,B,560
-32.889,151.615,B,560
-32.891,151.615,B,560
-32.893,151.615,B,560
-32.895,151.615,B,560
-32.897,151.615,B,560
-32.899,151.615,B,560
-32.901,151.615,B,560
-32.903,151.615,B,560
-32.905,151.615,B,560
-32.907,151.615,B,560
-32.911,151.615,B,560
-32.915,151.615,B,560
-32.917,151.615,B,560
-32.925,151.615,B,560
-32.927,151.615,B,560
-32.929,151.615,B,560
-32.931,151.615,B,560
-32.977,151.615,B,560
-32.983,151.615,B,560
-32.985,151.615,B,560
-32.987,151.615,B,560
-32.989,151.615,B,560
-32.991,151.615,B,560
-32.993,151.615,B,560
-32.995,151.615,B,560
-32.997,151.615,B,560
-32.999,151.615,B,560
-33.001,151.615,B,560
-33.003,151.615,B,560
-33.005,151.615,B,560
-33.041,151.615,B,560
-33.043,151.615,B,560
-33.045,151.615,B,560
-33.047,151.615,B,560
-33.049,151.615,B,560
-33.113,151.615,B,560
-33.115,151.615,B,560
-33.117,151.615,B,560
-33.119,151.615,B,560
-33.121,151.615,B,560
-33.127,151.615,B,560
-33.129,151.615,B,560
-33.131,151.615,B,560
-33.133,151.615,B,560
-33.135,151.615,B,560
-33.137,151.615,B,560
-33.139,151.615,B,560
-33.141,151.615,B,560
-33.143,151.615,B,560
-33.145,151.615,B,560
-33.147,151.615,B,560
-33.149,151.615,B,560
-33.151,151.615,B,560
-33.153,151.615,B,560
-33.155,151.615,B,560
-33.157,151.615,B,560
-33.159,151.615,B,560
-33.161,151.615,B,560
-33.163,151.615,B,560
-33.165,151.615,B,560
-33.167,151.615,B,560
-33.169,151.615,B,560
-33.171,151.615,B,560
-33.173,151.615,B,560
-33.175,151.615,B,560
-33.177,151.615,B,560
-33.179,151.615,B,560
-33.181,151.615,B,560
-33.183,151.615,B,560
-33.185,151.615,B,560
-33.187,151.615,B,560
-33.189,151.615,B,560
-33.191,151.615,B,560
-33.193,151.615,B,560
-33.195,151.615,B,560
-33.197,151.615,B,560
-33.199,151.615,B,560
-32.801,151.613,B,560
-32.803,151.613,B,560
-32.805,151.613,B,560
-32.807,151.613,B,560
-32.809,151.613,B,560
-32.811,151.613,B,560
-32.813,151.613,B,560
-32.815,151.613,B,560
-32.817,151.613,B,560
-32.819,151.613,B,560
-32.821,151.613,B,560
-32.823,151.613,B,560
-32.825,151.613,B,560
-32.827,151.613,B,560
-32.829,151.613,B,560
-32.831,151.613,B,560
-32.833,151.613,B,560
-32.835,151.613,B,560
-32.837,151.613,B,560
-32.839,151.613,B,560
-32.841,151.613,B,560
-32.843,151.613,B,560
-32.845,151.613,B,560
-32.847,151.613,B,560
-32.849,151.613,B,560
-32.857,151.613,B,560
-32.859,151.613,B,560
-32.861,151.613,B,560
-32.863,151.613,B,560
-32.865,151.613,B,560
-32.867,151.613,B,560
-32.869,151.613,B,560
-32.871,151.613,B,560
-32.873,151.613,B,560
-32.875,151.613,B,560
-32.877,151.613,B,560
-32.879,151.613,B,560
-32.881,151.613,B,560
-32.883,151.613,B,560
-32.885,151.613,B,560
-32.887,151.613,B,560
-32.889,151.613,B,560
-32.891,151.613,B,560
-32.893,151.613,B,560
-32.895,151.613,B,560
-32.897,151.613,B,560
-32.899,151.613,B,560
-32.901,151.613,B,560
-32.903,151.613,B,560
-32.905,151.613,B,560
-32.907,151.613,B,560
-32.925,151.613,B,560
-32.927,151.613,B,560
-32.929,151.613,B,560
-32.975,151.613,B,560
-32.977,151.613,B,560
-32.983,151.613,B,560
-32.985,151.613,B,560
-32.987,151.613,B,560
-32.989,151.613,B,560
-32.991,151.613,B,560
-32.993,151.613,B,560
-32.995,151.613,B,560
-32.997,151.613,B,560
-32.999,151.613,B,560
-33.001,151.613,B,560
-33.003,151.613,B,560
-33.005,151.613,B,560
-33.033,151.613,B,560
-33.035,151.613,B,560
-33.037,151.613,B,560
-33.039,151.613,B,560
-33.041,151.613,B,560
-33.043,151.613,B,560
-33.045,151.613,B,560
-33.047,151.613,B,560
-33.049,151.613,B,560
-33.081,151.613,B,560
-33.117,151.613,B,560
-33.129,151.613,B,560
-33.131,151.613,B,560
-33.133,151.613,B,560
-33.135,151.613,B,560
-33.137,151.613,B,560
-33.139,151.613,B,560
-33.141,151.613,B,560
-33.143,151.613,B,560
-33.145,151.613,B,560
-33.147,151.613,B,560
-33.149,151.613,B,560
-33.151,151.613,B,560
-33.153,151.613,B,560
-33.155,151.613,B,560
-33.157,151.613,B,560
-33.159,151.613,B,560
-33.161,151.613,B,560
-33.163,151.613,B,560
-33.165,151.613,B,560
-33.167,151.613,B,560
-33.169,151.613,B,560
-33.171,151.613,B,560
-33.173,151.613,B,560
-33.175,151.613,B,560
-33.177,151.613,B,560
-33.179,151.613,B,560
-33.181,151.613,B,560
-33.183,151.613,B,560
-33.185,151.613,B,560
-33.187,151.613,B,560
-33.189,151.613,B,560
-33.191,151.613,B,560
-32.801,151.611,B,560
-32.803,151.611,B,560
-32.805,151.611,B,560
-32.807,151.611,B,560
-32.809,151.611,B,560
-32.811,151.611,B,560
-32.813,151.611,B,560
-32.815,151.611,B,560
-32.817,151.611,B,560
-32.819,151.611,B,560
-32.821,151.611,B,560
-32.823,151.611,B,560
-32.825,151.611,B,560
-32.827,151.611,B,560
-32.829,151.611,B,560
-32.831,151.611,B,560
-32.833,151.611,B,560
-32.835,151.611,B,560
-32.837,151.611,B,560
-32.839,151.611,B,560
-32.841,151.611,B,560
-32.843,151.611,B,560
-32.845,151.611,B,560
-32.847,151.611,B,560
-32.849,151.611,B,560
-32.851,151.611,B,560
-32.857,151.611,B,560
-32.859,151.611,B,560
-32.861,151.611,B,560
-32.863,151.611,B,560
-32.865,151.611,B,560
-32.867,151.611,B,560
-32.869,151.611,B,560
-32.871,151.611,B,560
-32.873,151.611,B,560
-32.875,151.611,B,560
-32.877,151.611,B,560
-32.879,151.611,B,560
-32.881,151.611,B,560
-32.883,151.611,B,560
-32.885,151.611,B,560
-32.887,151.611,B,560
-32.889,151.611,B,560
-32.891,151.611,B,560
-32.893,151.611,B,560
-32.895,151.611,B,560
-32.897,151.611,B,560
-32.899,151.611,B,560
-32.901,151.611,B,560
-32.903,151.611,B,560
-32.905,151.611,B,560
-32.923,151.611,B,560
-32.925,151.611,B,560
-32.927,151.611,B,560
-32.929,151.611,B,560
-32.945,151.611,B,560
-32.947,151.611,B,560
-32.949,151.611,B,560
-32.951,151.611,B,560
-32.971,151.611,B,560
-32.973,151.611,B,560
-32.975,151.611,B,560
-32.977,151.611,B,560
-32.983,151.611,B,560
-32.985,151.611,B,560
-32.987,151.611,B,560
-32.989,151.611,B,560
-32.991,151.611,B,560
-32.993,151.611,B,560
-32.995,151.611,B,560
-32.997,151.611,B,560
-32.999,151.611,B,560
-33.001,151.611,B,560
-33.003,151.611,B,560
-33.005,151.611,B,560
-33.031,151.611,B,560
-33.033,151.611,B,560
-33.035,151.611,B,560
-33.037,151.611,B,560
-33.039,151.611,B,560
-33.041,151.611,B,560
-33.043,151.611,B,560
-33.045,151.611,B,560
-33.075,151.611,B,560
-33.077,151.611,B,560
-33.079,151.611,B,560
-33.081,151.611,B,560
-33.083,151.611,B,560
-33.131,151.611,B,560
-33.133,151.611,B,560
-33.135,151.611,B,560
-33.137,151.611,B,560
-33.139,151.611,B,560
-33.141,151.611,B,560
-33.143,151.611,B,560
-33.145,151.611,B,560
-33.147,151.611,B,560
-33.149,151.611,B,560
-33.151,151.611,B,560
-33.153,151.611,B,560
-33.155,151.611,B,560
-33.157,151.611,B,560
-33.159,151.611,B,560
-33.161,151.611,B,560
-33.163,151.611,B,560
-33.165,151.611,B,560
-33.167,151.611,B,560
-33.169,151.611,B,560
-33.171,151.611,B,560
-33.173,151.611,B,560
-33.175,151.611,B,560
-33.177,151.611,B,560
-33.179,151.611,B,560
-33.181,151.611,B,560
-33.183,151.611,B,560
-33.185,151.611,B,560
-33.187,151.611,B,560
-33.189,151.611,B,560
-33.191,151.611,B,560
-33.193,151.611,B,560
-32.801,151.609,B,560
-32.803,151.609,B,560
-32.805,151.609,B,560
-32.807,151.609,B,560
-32.809,151.609,B,560
-32.811,151.609,B,560
-32.813,151.609,B,560
-32.815,151.609,B,560
-32.817,151.609,B,560
-32.819,151.609,B,560
-32.821,151.609,B,560
-32.823,151.609,B,560
-32.825,151.609,B,560
-32.827,151.609,B,560
-32.829,151.609,B,560
-32.831,151.609,B,560
-32.833,151.609,B,560
-32.835,151.609,B,560
-32.837,151.609,B,560
-32.839,151.609,B,560
-32.841,151.609,B,560
-32.843,151.609,B,560
-32.845,151.609,B,560
-32.847,151.609,B,560
-32.849,151.609,B,560
-32.851,151.609,B,560
-32.853,151.609,B,560
-32.855,151.609,B,560
-32.857,151.609,B,560
-32.859,151.609,B,560
-32.861,151.609,B,560
-32.863,151.609,B,560
-32.865,151.609,B,560
-32.867,151.609,B,560
-32.869,151.609,B,560
-32.871,151.609,B,560
-32.873,151.609,B,560
-32.875,151.609,B,560
-32.877,151.609,B,560
-32.879,151.609,B,560
-32.881,151.609,B,560
-32.883,151.609,B,560
-32.885,151.609,B,560
-32.887,151.609,B,560
-32.889,151.609,B,560
-32.891,151.609,B,560
-32.893,151.609,B,560
-32.895,151.609,B,560
-32.897,151.609,B,560
-32.899,151.609,B,560
-32.901,151.609,B,560
-32.903,151.609,B,560
-32.915,151.609,B,560
-32.923,151.609,B,560
-32.925,151.609,B,560
-32.927,151.609,B,560
-32.929,151.609,B,560
-32.947,151.609,B,560
-32.949,151.609,B,560
-32.951,151.609,B,560
-32.953,151.609,B,560
-32.957,151.609,B,560
-32.959,151.609,B,560
-32.971,151.609,B,560
-32.973,151.609,B,560
-32.975,151.609,B,560
-32.985,151.609,B,560
-32.987,151.609,B,560
-32.989,151.609,B,560
-32.991,151.609,B,560
-32.993,151.609,B,560
-32.995,151.609,B,560
-32.997,151.609,B,560
-33.001,151.609,B,560
-33.003,151.609,B,560
-33.027,151.609,B,560
-33.029,151.609,B,560
-33.031,151.609,B,560
-33.033,151.609,B,560
-33.035,151.609,B,560
-33.037,151.609,B,560
-33.039,151.609,B,560
-33.073,151.609,B,560
-33.075,151.609,B,560
-33.077,151.609,B,560
-33.079,151.609,B,560
-33.081,151.609,B,560
-33.083,151.609,B,560
-33.131,151.609,B,560
-33.133,151.609,B,560
-33.135,151.609,B,560
-33.137,151.609,B,560
-33.139,151.609,B,560
-33.141,151.609,B,560
-33.143,151.609,B,560
-33.145,151.609,B,560
-33.147,151.609,B,560
-33.149,151.609,B,560
-33.151,151.609,B,560
-33.153,151.609,B,560
-33.155,151.609,B,560
-33.157,151.609,B,560
-33.159,151.609,B,560
-33.161,151.609,B,560
-33.163,151.609,B,560
-33.165,151.609,B,560
-33.167,151.609,B,560
-33.169,151.609,B,560
-33.171,151.609,B,560
-33.173,151.609,B,560
-33.175,151.609,B,560
-33.177,151.609,B,560
-33.179,151.609,B,560
-33.181,151.609,B,560
-33.183,151.609,B,560
-33.185,151.609,B,560
-33.187,151.609,B,560
-33.189,151.609,B,560
-33.191,151.609,B,560
-33.193,151.609,B,560
-33.195,151.609,B,560
-33.197,151.609,B,560
-32.801,151.607,B,560
-32.803,151.607,B,560
-32.805,151.607,B,560
-32.807,151.607,B,560
-32.809,151.607,B,560
-32.811,151.607,B,560
-32.813,151.607,B,560
-32.815,151.607,B,560
-32.817,151.607,B,560
-32.819,151.607,B,560
-32.821,151.607,B,560
-32.823,151.607,B,560
-32.825,151.607,B,560
-32.827,151.607,B,560
-32.829,151.607,B,560
-32.831,151.607,B,560
-32.833,151.607,B,560
-32.835,151.607,B,560
-32.837,151.607,B,560
-32.839,151.607,B,560
-32.841,151.607,B,560
-32.843,151.607,B,560
-32.845,151.607,B,560
-32.847,151.607,B,560
-32.849,151.607,B,560
-32.851,151.607,B,560
-32.855,151.607,B,560
-32.857,151.607,B,560
-32.859,151.607,B,560
-32.861,151.607,B,560
-32.863,151.607,B,560
-32.865,151.607,B,560
-32.867,151.607,B,560
-32.869,151.607,B,560
-32.871,151.607,B,560
-32.873,151.607,B,560
-32.875,151.607,B,560
-32.877,151.607,B,560
-32.879,151.607,B,560
-32.881,151.607,B,560
-32.883,151.607,B,560
-32.885,151.607,B,560
-32.887,151.607,B,560
-32.889,151.607,B,560
-32.891,151.607,B,560
-32.893,151.607,B,560
-32.895,151.607,B,560
-32.897,151.607,B,560
-32.899,151.607,B,560
-32.901,151.607,B,560
-32.903,151.607,B,560
-32.905,151.607,B,560
-32.907,151.607,B,560
-32.909,151.607,B,560
-32.911,151.607,B,560
-32.913,151.607,B,560
-32.915,151.607,B,560
-32.925,151.607,B,560
-32.927,151.607,B,560
-32.929,151.607,B,560
-32.947,151.607,B,560
-32.949,151.607,B,560
-32.951,151.607,B,560
-32.953,151.607,B,560
-32.957,151.607,B,560
-32.959,151.607,B,560
-32.961,151.607,B,560
-32.971,151.607,B,560
-32.973,151.607,B,560
-32.975,151.607,B,560
-32.977,151.607,B,560
-32.979,151.607,B,560
-32.983,151.607,B,560
-32.985,151.607,B,560
-32.987,151.607,B,560
-32.989,151.607,B,560
-32.991,151.607,B,560
-32.993,151.607,B,560
-32.995,151.607,B,560
-33.021,151.607,B,560
-33.023,151.607,B,560
-33.025,151.607,B,560
-33.027,151.607,B,560
-33.029,151.607,B,560
-33.031,151.607,B,560
-33.033,151.607,B,560
-33.035,151.607,B,560
-33.073,151.607,B,560
-33.075,151.607,B,560
-33.077,151.607,B,560
-33.079,151.607,B,560
-33.081,151.607,B,560
-33.133,151.607,B,560
-33.135,151.607,B,560
-33.137,151.607,B,560
-33.139,151.607,B,560
-33.141,151.607,B,560
-33.143,151.607,B,560
-33.145,151.607,B,560
-33.147,151.607,B,560
-33.149,151.607,B,560
-33.151,151.607,B,560
-33.153,151.607,B,560
-33.155,151.607,B,560
-33.157,151.607,B,560
-33.159,151.607,B,560
-33.161,151.607,B,560
-33.163,151.607,B,560
-33.165,151.607,B,560
-33.167,151.607,B,560
-33.169,151.607,B,560
-33.171,151.607,B,560
-33.173,151.607,B,560
-33.175,151.607,B,560
-33.177,151.607,B,560
-33.179,151.607,B,560
-33.181,151.607,B,560
-33.183,151.607,B,560
-33.185,151.607,B,560
-33.187,151.607,B,560
-33.189,151.607,B,560
-33.191,151.607,B,560
-33.193,151.607,B,560
-33.195,151.607,B,560
-33.197,151.607,B,560
-32.801,151.605,B,560
-32.803,151.605,B,560
-32.805,151.605,B,560
-32.807,151.605,B,560
-32.809,151.605,B,560
-32.811,151.605,B,560
-32.813,151.605,B,560
-32.815,151.605,B,560
-32.817,151.605,B,560
-32.819,151.605,B,560
-32.821,151.605,B,560
-32.823,151.605,B,560
-32.825,151.605,B,560
-32.827,151.605,B,560
-32.829,151.605,B,560
-32.831,151.605,B,560
-32.833,151.605,B,560
-32.835,151.605,B,560
-32.837,151.605,B,560
-32.839,151.605,B,560
-32.841,151.605,B,560
-32.843,151.605,B,560
-32.845,151.605,B,560
-32.847,151.605,B,560
-32.849,151.605,B,560
-32.851,151.605,B,560
-32.853,151.605,B,560
-32.855,151.605,B,560
-32.857,151.605,B,560
-32.859,151.605,B,560
-32.861,151.605,B,560
-32.863,151.605,B,560
-32.865,151.605,B,560
-32.867,151.605,B,560
-32.869,151.605,B,560
-32.871,151.605,B,560
-32.873,151.605,B,560
-32.875,151.605,B,560
-32.877,151.605,B,560
-32.879,151.605,B,560
-32.881,151.605,B,560
-32.883,151.605,B,560
-32.885,151.605,B,560
-32.887,151.605,B,560
-32.889,151.605,B,560
-32.891,151.605,B,560
-32.893,151.605,B,560
-32.895,151.605,B,560
-32.897,151.605,B,560
-32.899,151.605,B,560
-32.901,151.605,B,560
-32.903,151.605,B,560
-32.905,151.605,B,560
-32.907,151.605,B,560
-32.909,151.605,B,560
-32.911,151.605,B,560
-32.913,151.605,B,560
-32.915,151.605,B,560
-32.917,151.605,B,560
-32.919,151.605,B,560
-32.921,151.605,B,560
-32.923,151.605,B,560
-32.925,151.605,B,560
-32.927,151.605,B,560
-32.929,151.605,B,560
-32.949,151.605,B,560
-32.951,151.605,B,560
-32.953,151.605,B,560
-32.957,151.605,B,560
-32.959,151.605,B,560
-32.961,151.605,B,560
-32.969,151.605,B,560
-32.971,151.605,B,560
-32.973,151.605,B,560
-32.975,151.605,B,560
-32.977,151.605,B,560
-32.979,151.605,B,560
-32.983,151.605,B,560
-32.985,151.605,B,560
-32.987,151.605,B,560
-32.989,151.605,B,560
-32.991,151.605,B,560
-32.993,151.605,B,560
-32.995,151.605,B,560
-33.019,151.605,B,560
-33.021,151.605,B,560
-33.023,151.605,B,560
-33.025,151.605,B,560
-33.027,151.605,B,560
-33.029,151.605,B,560
-33.031,151.605,B,560
-33.073,151.605,B,560
-33.075,151.605,B,560
-33.077,151.605,B,560
-33.133,151.605,B,560
-33.135,151.605,B,560
-33.137,151.605,B,560
-33.139,151.605,B,560
-33.141,151.605,B,560
-33.143,151.605,B,560
-33.145,151.605,B,560
-33.147,151.605,B,560
-33.149,151.605,B,560
-33.151,151.605,B,560
-33.153,151.605,B,560
-33.155,151.605,B,560
-33.157,151.605,B,560
-33.159,151.605,B,560
-33.161,151.605,B,560
-33.163,151.605,B,560
-33.165,151.605,B,560
-33.167,151.605,B,560
-33.169,151.605,B,560
-33.171,151.605,B,560
-33.173,151.605,B,560
-33.175,151.605,B,560
-33.177,151.605,B,560
-33.179,151.605,B,560
-33.181,151.605,B,560
-33.183,151.605,B,560
-33.185,151.605,B,560
-33.187,151.605,B,560
-33.189,151.605,B,560
-33.191,151.605,B,560
-33.193,151.605,B,560
-33.195,151.605,B,560
-33.197,151.605,B,560
-33.199,151.605,B,560
-32.801,151.603,B,560
-32.803,151.603,B,560
-32.805,151.603,B,560
-32.807,151.603,B,560
-32.809,151.603,B,560
-32.811,151.603,B,560
-32.813,151.603,B,560
-32.815,151.603,B,560
-32.817,151.603,B,560
-32.819,151.603,B,560
-32.821,151.603,B,560
-32.823,151.603,B,560
-32.825,151.603,B,560
-32.827,151.603,B,560
-32.829,151.603,B,560
-32.831,151.603,B,560
-32.833,151.603,B,560
-32.835,151.603,B,560
-32.837,151.603,B,560
-32.839,151.603,B,560
-32.841,151.603,B,560
-32.843,151.603,B,560
-32.845,151.603,B,560
-32.847,151.603,B,560
-32.849,151.603,B,560
-32.851,151.603,B,560
-32.853,151.603,B,560
-32.855,151.603,B,560
-32.857,151.603,B,560
-32.859,151.603,B,560
-32.861,151.603,B,560
-32.863,151.603,B,560
-32.865,151.603,B,560
-32.867,151.603,B,560
-32.869,151.603,B,560
-32.871,151.603,B,560
-32.873,151.603,B,560
-32.875,151.603,B,560
-32.877,151.603,B,560
-32.879,151.603,B,560
-32.881,151.603,B,560
-32.883,151.603,B,560
-32.885,151.603,B,560
-32.887,151.603,B,560
-32.889,151.603,B,560
-32.891,151.603,B,560
-32.893,151.603,B,560
-32.895,151.603,B,560
-32.897,151.603,B,560
-32.899,151.603,B,560
-32.901,151.603,B,560
-32.903,151.603,B,560
-32.905,151.603,B,560
-32.907,151.603,B,560
-32.909,151.603,B,560
-32.911,151.603,B,560
-32.913,151.603,B,560
-32.915,151.603,B,560
-32.917,151.603,B,560
-32.919,151.603,B,560
-32.921,151.603,B,560
-32.923,151.603,B,560
-32.925,151.603,B,560
-32.941,151.603,B,560
-32.943,151.603,B,560
-32.949,151.603,B,560
-32.951,151.603,B,560
-32.953,151.603,B,560
-32.957,151.603,B,560
-32.959,151.603,B,560
-32.961,151.603,B,560
-32.963,151.603,B,560
-32.967,151.603,B,560
-32.969,151.603,B,560
-32.971,151.603,B,560
-32.973,151.603,B,560
-32.975,151.603,B,560
-32.977,151.603,B,560
-32.985,151.603,B,560
-32.987,151.603,B,560
-32.989,151.603,B,560
-32.991,151.603,B,560
-32.993,151.603,B,560
-32.995,151.603,B,560
-33.017,151.603,B,560
-33.019,151.603,B,560
-33.021,151.603,B,560
-33.023,151.603,B,560
-33.025,151.603,B,560
-33.027,151.603,B,560
-33.029,151.603,B,560
-33.031,151.603,B,560
-33.073,151.603,B,560
-33.075,151.603,B,560
-33.077,151.603,B,560
-33.137,151.603,B,560
-33.149,151.603,B,560
-33.151,151.603,B,560
-33.153,151.603,B,560
-33.155,151.603,B,560
-33.157,151.603,B,560
-33.159,151.603,B,560
-33.161,151.603,B,560
-33.163,151.603,B,560
-33.165,151.603,B,560
-33.167,151.603,B,560
-33.169,151.603,B,560
-33.171,151.603,B,560
-33.173,151.603,B,560
-33.175,151.603,B,560
-33.177,151.603,B,560
-33.179,151.603,B,560
-33.181,151.603,B,560
-33.183,151.603,B,560
-33.185,151.603,B,560
-33.187,151.603,B,560
-33.189,151.603,B,560
-33.191,151.603,B,560
-33.193,151.603,B,560
-33.195,151.603,B,560
-33.197,151.603,B,560
-33.199,151.603,B,560
-32.801,151.601,B,560
-32.803,151.601,B,560
-32.805,151.601,B,560
-32.807,151.601,B,560
-32.809,151.601,B,560
-32.811,151.601,B,560
-32.813,151.601,B,560
-32.815,151.601,B,560
-32.817,151.601,B,560
-32.819,151.601,B,560
-32.821,151.601,B,560
-32.823,151.601,B,560
-32.825,151.601,B,560
-32.827,151.601,B,560
-32.829,151.601,B,560
-32.831,151.601,B,560
-32.833,151.601,B,560
